Song_ID,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
7JDWhC422Gtk1Bq0mL3OTC,feel something,Bea Miller,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,180161,4,sadness
2EBnvom1dTybtm75a3Xh1T,feel like shit,Tate McRae,0.508,0.378,7,-7.158,1,0.0473,0.516,0.0,0.119,0.161,144.962,204315,4,sadness
3Z39gbqdaGL3WJXBG0gcuE,Telepath,Conan Gray,0.606,0.819,9,-4.804,1,0.049,0.00298,0.0,0.0702,0.744,75.006,194973,4,sadness
05eZlxyjbkHMPCnunUasCS,"How Long - From""Euphoria"" An HBO Original Series",Tove Lo,0.668,0.687,7,-7.129,0,0.058,0.0157,0.000822,0.149,0.468,97.025,199314,4,sadness
3lVPtkNFoIyPPGVdNri4VH,Neon Moon - with Kacey Musgraves,"Brooks & Dunn, Kacey Musgraves",0.645,0.552,3,-7.623,1,0.033,0.167,2.33e-05,0.0718,0.214,102.881,278200,4,sadness
4rdIhBrlaAOPnlTlugZBgz,echo,Alexander Stewart,0.631,0.503,5,-7.451,0,0.0371,0.404,0.0,0.116,0.514,127.926,198750,4,sadness
5PQFmB2xhRkJTUWDKccBoP,You Know What I Need,"PNAU, Troye Sivan",0.768,0.896,6,-3.501,0,0.0969,0.0152,0.0,0.0412,0.829,109.959,170000,4,sadness
0ELnNmc1vQFW3aPEzQ5zOg,Confetti,Charlotte Cardin,0.798,0.496,3,-5.825,1,0.106,0.539,1.21e-06,0.325,0.448,111.055,184650,4,sadness
3or3oEITvJmMwZRYeWSaen,Dancing with Tears in My Eyes,Ultravox,0.588,0.908,9,-8.117,1,0.0431,0.151,0.000248,0.596,0.926,143.96,244120,4,sadness
5kcuHw8WtxauIWI5crMcLM,Tornado Warnings,Sabrina Carpenter,0.7,0.571,3,-7.713,1,0.0591,0.171,0.0,0.0938,0.579,115.036,204180,4,sadness
05ABOPiW13nqIedJfqmfPM,rubberband,Tate McRae,0.64,0.593,10,-6.068,1,0.0431,0.32,0.0,0.104,0.432,155.08,147713,4,sadness
4nzBST9JdZIy9qfilr93Po,aftermath,vaultboy,0.617,0.38,9,-9.275,1,0.0361,0.018,0.0,0.112,0.192,116.961,166610,4,sadness
7I7Dk8FOkZqhqZp9N2RKiP,Talking to Yourself,Carly Rae Jepsen,0.743,0.811,7,-5.518,0,0.0467,0.0175,0.000449,0.0719,0.847,124.056,173200,4,sadness
4PUT0cH2iggaje5hTJZeGe,Love Me More,Mitski,0.55,0.707,1,-6.228,0,0.0324,0.329,2.26e-06,0.0982,0.491,136.309,212661,4,sadness
6o8tRLnKNSVoBHCTfiFdBA,Looks Like Me,Dean Lewis,0.769,0.724,11,-5.12,1,0.0864,0.548,0.0,0.161,0.464,110.659,190528,5,sadness
4Sk74gcXTe9dnE1HU5Pn1y,The Bottom,Gracie Abrams,0.722,0.596,5,-5.072,1,0.185,0.414,9.2e-06,0.133,0.903,94.512,180489,3,sadness
7iUB3byx9Rcks8zW10JVkP,Stupid Feelings,"220 KID, LANY",0.715,0.778,6,-6.546,0,0.0365,0.0152,0.0,0.121,0.756,123.954,166925,4,sadness
2vaxUyVWNoA2L272YHEy70,Lay All Your Love On Me - Spotify Singles,Zara Larsson,0.691,0.409,4,-10.144,1,0.0376,0.376,0.000224,0.145,0.21,124.994,161126,4,sadness
22VPpAWB7qzV8L9rgza11j,Hopeless Romantic,Sam Fischer,0.654,0.636,8,-6.913,1,0.0391,0.117,0.00179,0.0919,0.392,113.994,181178,4,sadness
60todhJq1ScRkVxFvXTuZF,I Love You's,Hailee Steinfeld,0.681,0.783,8,-4.997,1,0.18,0.0262,0.0,0.206,0.323,106.901,216084,4,sadness
6c6vULMrRuN4NECs2iB1xe,The Loneliest Time (feat. Rufus Wainwright),"Carly Rae Jepsen, Rufus Wainwright",0.707,0.562,2,-6.202,1,0.0567,0.105,0.0,0.0999,0.525,122.993,274507,4,sadness
4TQCxVR2rmR3ozusDumesX,missin u,Tori Kelly,0.628,0.514,5,-6.277,1,0.0322,0.0703,6.18e-06,0.108,0.325,81.46,177524,4,sadness
4SDccIA3pVkjaZsivDPaV5,Sorry To Me Too,Julia Michaels,0.682,0.642,11,-6.765,0,0.0825,0.391,0.000271,0.107,0.387,148.127,209596,4,sadness
5vItiIbaaoTxihU8uAlRbq,You Let Me Down,Alessia Cara,0.628,0.524,1,-7.668,1,0.0347,0.103,0.00387,0.111,0.373,118.044,193728,4,sadness
04MoJkJzCoU9ukeewv5Vzu,Happy & Sad,Kacey Musgraves,0.642,0.657,10,-5.246,1,0.0333,0.249,0.0,0.111,0.658,90.0,243187,4,sadness
6xw8ld1ztoCKifwTN6uGDq,Black Hole,Griff,0.878,0.64,0,-5.641,1,0.0591,0.142,0.0,0.0981,0.658,124.069,200524,4,sadness
3R47KOuGuGvmoeQqbODPa3,If It Wasn't For The Nights,ABBA,0.7,0.88,9,-4.692,1,0.0389,0.29,0.00186,0.209,0.872,105.65,309320,4,sadness
280MV4FuB5uusjx8wj1dpt,"the older you get, the less you cry",LANY,0.547,0.703,1,-6.287,1,0.0278,0.0776,1.81e-06,0.1,0.385,75.009,202202,4,sadness
0UCPhf8taREU3GMhFMoNKN,I'm Not Dead Yet,Mike Posner,0.723,0.64,0,-6.006,1,0.0389,0.122,5.06e-06,0.204,0.456,136.034,178852,4,sadness
1vezKKI9PZnHIMFzzDcF6U,"If I Don't Laugh, I'll Cry",Frawley,0.672,0.59,4,-5.179,1,0.0369,0.368,0.0,0.154,0.211,81.002,198010,4,sadness
5nsMKSAJwcr1pA9I6PW429,24,sundial,0.839,0.525,2,-4.873,1,0.131,0.0303,0.0,0.302,0.831,135.996,133897,4,sadness
1AHa2iLVTyjMisXwg0oMh1,Not Sad Anymore,Clara Mae,0.675,0.523,1,-7.598,1,0.0444,0.761,3.17e-06,0.109,0.376,94.025,195564,4,sadness
2Gs2mHNQF2Lt7a9iIarcji,Psycho,Maisie Peters,0.562,0.765,3,-2.967,1,0.21,0.613,0.0,0.0774,0.707,118.879,184640,4,sadness
2n4U8Qf9vkpl6rFQnXtLK5,No Romeo,Dylan,0.563,0.859,2,-4.127,1,0.0617,0.00341,0.0,0.0888,0.351,98.081,191027,4,sadness
17ikhYAxaFvhpRUJ52wtN4,My Kink Is Karma,Chappell Roan,0.582,0.526,2,-6.201,1,0.0624,0.0621,0.0,0.0847,0.273,86.256,222578,4,sadness
2jgq1RlYLt4FZldm4KAfj2,Healing,FLETCHER,0.572,0.621,2,-7.298,1,0.0336,0.543,2.19e-06,0.124,0.35,159.989,187544,4,sadness
4a1RWaG4BTkifgMSx3rpf3,Blue,Madison Beer,0.64,0.501,7,-7.86,1,0.0624,0.15,0.0,0.16,0.346,114.031,229882,4,sadness
4B8xshUQgezhJ8i8HWhHR1,hate to be you,Lexi Jayde,0.635,0.753,4,-4.218,1,0.0271,0.0126,0.0,0.256,0.535,97.973,182947,4,sadness
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4,sadness
7svpAkwc6xaSxlbZ7V7JiS,i was all over her,salvia palth,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,161463,4,sadness
